Rank	Score	Type	ID	Name	Description
3942	0	cp	BRD-K66782112	BRD-K66782112	Histamine receptor antagonist
3943	0	cp	BRD-A78942461	ICI-118551	Adrenergic receptor antagonist
3944	0	cp	BRD-K52219182	BRD-K52219182	Phosphodiesterase inhibitor
3945	0	cp	BRD-A37776212	ICI-204448	Opioid receptor agonist
3946	0	cp	BRD-K65639003	icariin	Phosphodiesterase inhibitor
3947	0	cp	BRD-K09638361	SA-63133	-666
3948	0	cp	BRD-A17655518	ibuprofen	Cyclooxygenase inhibitor
3949	0	cp	BRD-K15196155	IBC-293	Hydroxycarboxylic acid receptor agonist
3950	0	cp	BRD-K40530731	hyoscyamine	Acetylcholine receptor antagonist
3951	0	cp	BRD-A78295502	hydroquinine	Antiarrhythmic
3952	0	cp	BRD-K92726801	hydrastinine	Haemostatic agent
3953	0	cp	BRD-A77722753	hydralazine	Vasodilator
3954	0	cp	BRD-A22769835	homochlorcyclizine	Antihistamine
3955	0	cp	BRD-K08554278	bisbenzimide	DNA binding agent
3956	0	cp	BRD-K07325606	hispidin	PKC inhibitor
3957	0	cp	BRD-K37691127	hinokitiol	Tyrosinase inhibitor
3958	0	cp	BRD-A97730597	hexylcaine	Sodium channel blocker
3959	0	cp	BRD-K38903228	hesperidin	Flavanone glycoside
3960	0	cp	BRD-A08709697	heliotrine	Pyrrolizidine alkaloid
3961	0	cp	BRD-K81709173	halcinonide	Glucocorticoid receptor agonist
3962	0	cp	BRD-A06390036	hydroquinidine	Antiarrhythmic
3963	0	cp	BRD-A07000685	hydrocortisone	Glucocorticoid receptor agonist
3964	0	cp	BRD-A65767837	hydrocortisone	Glucocorticoid receptor agonist
3965	0	cp	BRD-K02715688	hydrastine	Tyrosine hydroxylase inhibitor
3966	0	cp	BRD-A09539288	homatropine	Acetylcholine receptor antagonist
3967	0	cp	BRD-K95885906	quercetagetin	PIM inhibitor
3968	0	cp	BRD-K81209159	herniarin	Acetylcholinesterase inhibitor
3969	0	cp	BRD-A24429032	HEAT	Adrenergic receptor antagonist
3970	0	cp	BRD-K67783091	haloperidol	Dopamine receptor antagonist
3971	0	cp	BRD-K18742343	H-8	PKA inhibitor
3972	0	cp	BRD-A73859745	glycodeoxycholic-acid	Apoptosis stimulant
3973	0	cp	BRD-K54771420	glycocholic-acid	Cholesterol inhibitor
3974	0	cp	BRD-K36927236	glibenclamide	Sulfonylurea
3975	0	cp	BRD-K49890030	gavestinel	Glutamate receptor antagonist
3976	0	cp	BRD-K24240364	GYKI-52466	Glutamate receptor antagonist
3977	0	cp	BRD-K93258693	GW-9662	PPAR receptor antagonist
3978	0	cp	BRD-K71534238	GW-9508	Free fatty acid receptor agonist
3979	0	cp	BRD-K79930101	GW-583340	EGFR inhibitor
3980	0	cp	BRD-K82983861	GW-0742	PPAR receptor agonist
3981	0	cp	BRD-K32830106	guanfacine	Adrenergic receptor agonist
3982	0	cp	BRD-K16664969	GTP-14564	FLT3 inhibitor
3983	0	cp	BRD-K67860401	AR-A014418	Glycogen synthase kinase inhibitor
3984	0	cp	BRD-K09991945	GSK-3-inhibitor-II	PKC inhibitor
3985	0	cp	BRD-K75478907	GS-39783	GABA receptor modulator
3986	0	cp	BRD-A93659613	GR-89696	Opioid receptor agonist
3987	0	cp	BRD-K40578143	GR-79236	Adenosine receptor agonist
3988	0	cp	BRD-K46441700	GR-55562	Serotonin receptor antagonist
3989	0	cp	BRD-K02283807	GR-32191	Thromboxane receptor antagonist
3990	0	cp	BRD-K52394958	GR-159897	Tachykinin antagonist
3991	0	cp	BRD-K11911061	GR-127935	Serotonin receptor antagonist
3992	0	cp	BRD-K49945136	GR-113808	Serotonin receptor antagonist
3993	0	cp	BRD-K34608650	BRD-K34608650	Cannabinoid receptor agonist
3994	0	cp	BRD-A33084410	5'-guanidinonaltrindole	Opioid receptor antagonist
3995	0	cp	BRD-K26117720	gingerol	Nitric oxide synthase inhibitor
3996	0	cp	BRD-K11129031	gemfibrozil	Lipoprotein lipase activator
3997	0	cp	BRD-K50135270	GBR-12935	Dopamine uptake inhibitor
3998	0	cp	BRD-K92015269	GBR-12783	Dopamine uptake inhibitor
3999	0	cp	BRD-K18059238	gamma-linolenic-acid	Cyclooxygenase inhibitor
4000	0	cp	BRD-M00539986	formoterol	Adrenergic receptor agonist
4001	0	cp	BRD-A49734948	foliosidine	Plant alkaloid
4002	0	cp	BRD-K67445247	flurofamide	Urease inhibitor
4003	0	cp	BRD-A13650332	flucloxacillin	Bacterial cell wall synthesis inhibitor
4004	0	cp	BRD-K47639036	flavoxate	Acetylcholine receptor antagonist
4005	0	cp	BRD-K01095011	finasteride	5-alpha reductase inhibitor
4006	0	cp	BRD-K34170797	fexaramine	FXR agonist
4007	0	cp	BRD-K28168037	fenretinide	Apoptosis stimulant
4008	0	cp	BRD-K99107520	felbamate	Glutamate receptor antagonist
4009	0	cp	BRD-K76617868	fasudil	Rho associated kinase inhibitor
4010	0	cp	BRD-K08998509	fananserin	Dopamine receptor antagonist
4011	0	cp	BRD-K66944906	fraxidin	Carbonic anhydrase inhibitor
4012	0	cp	BRD-K76587808	fraxetin	Antioxidant
4013	0	cp	BRD-A80641450	FR-139317	Endothelin receptor antagonist
4014	0	cp	BRD-K30990140	FR-122047	Cyclooxygenase inhibitor
4015	0	cp	BRD-K78959463	FPL-64176	Calcium channel activator
4016	0	cp	BRD-K66296774	fluvastatin	HMGCR inhibitor
4017	0	cp	BRD-A15297126	fluocinonide	Glucocorticoid receptor agonist
4018	0	cp	BRD-A65449987	flunisolide	Cytochrome P450 inhibitor
4019	0	cp	BRD-K29582677	flunarizine	Calcium channel blocker
4020	0	cp	BRD-A01346607	flumetasone	Glucocorticoid receptor agonist
4021	0	cp	BRD-K44067360	flufenamic-acid	Chloride channel blocker
4022	0	cp	BRD-K05977355	fluconazole	Sterol demethylase inhibitor
4023	0	cp	BRD-K30296925	flavokavain-b	Antineoplastic
4024	0	cp	BRD-K17896185	FIT	Opioid receptor agonist
4025	0	cp	BRD-K66093087	FGIN-1-43	Benzodiazepine receptor agonist
4026	0	cp	BRD-A97104540	fenoterol	Adrenergic receptor agonist
4027	0	cp	BRD-K50388907	fenofibrate	PPAR receptor agonist
4028	0	cp	BRD-K51318897	fenbendazole	Tubulin inhibitor
4029	0	cp	BRD-K48367671	febuxostat	Xanthine oxidase inhibitor
4030	0	cp	BRD-A09925278	etilefrine	Adrenergic receptor agonist
4031	0	cp	BRD-K50417881	eticlopride	Dopamine receptor antagonist
4032	0	cp	BRD-A30205217	ethotoin	Hydantoin antiepileptic
4033	0	cp	BRD-K64755930	etazolate	Phosphodiesterase inhibitor
4034	0	cp	BRD-K81839095	estrone	Estrogen receptor agonist
4035	0	cp	BRD-K74212935	ergocryptine	Dopamine agonist
4036	0	cp	BRD-A39969961	eplerenone	Cytochrome P450 inhibitor
4037	0	cp	BRD-K86727142	embelin	HCV inhibitor
4038	0	cp	BRD-A41519720	ezetimibe	Niemann-Pick C1-like 1 protein antagonist
4039	0	cp	BRD-A73741725	exemestane	Aromatase inhibitor
4040	0	cp	BRD-K46068882	eugenitol	Bacterial quorum sensing inhibitor
4041	0	cp	BRD-A54880345	etomidate	GABA receptor modulator
4042	0	cp	BRD-A22143024	estropipate	Estrogen receptor agonist
4043	0	cp	BRD-A39747742	estradiol-valerate	Estrogen receptor agonist
4044	0	cp	BRD-A36066264	estradiol-benzoate	Estrogen receptor agonist
4045	0	cp	BRD-A18917088	estradiol	Contraceptive agent
4046	0	cp	BRD-K70301876	escitalopram	Selective serotonin reuptake inhibitor (SSRI)
4047	0	cp	BRD-K14920963	erythrosine	Coloring agent
4048	0	cp	BRD-K51677086	erythromycin	NFkB pathway inhibitor
4049	0	cp	BRD-A35033682	eriodictyol	Cytochrome P450 inhibitor
4050	0	cp	BRD-K19360254	ergocornine	Dopamine receptor agonist
4051	0	cp	BRD-K50660797	epicatechin	Bacterial DNA gyrase inhibitor
4052	0	cp	BRD-A98431941	ephedrine	Adrenergic receptor agonist
4053	0	cp	BRD-K42452249	EO-1428	p38 MAPK inhibitor
4054	0	cp	BRD-K88759641	EMD-66684	Angiotensin receptor antagonist
4055	0	cp	BRD-K63913457	eicosatrienoic-acid	Vasodilator
4056	0	cp	BRD-K47192521	icosapent	Platelet aggregation inhibitor
4057	0	cp	BRD-K80325895	eicosadienoic-acid	-666
4058	0	cp	BRD-K27450477	EHNA	Adenosine deaminase inhibitor
4059	0	cp	BRD-A51820102	econazole	Bacterial cell wall synthesis inhibitor
4060	0	cp	BRD-K16233984	eriochrome-black-t	Azo dye
4061	0	cp	BRD-A96485169	EBPC	Aldose reductase inhibitor
4062	0	cp	BRD-K06221026	DUP-697	Cyclooxygenase inhibitor
4063	0	cp	BRD-K54759182	dosulepin	Norepinephrine reuptake inhibitor
4064	0	cp	BRD-K54233340	dorsomorphin	AMPK inhibitor
4065	0	cp	BRD-A78322124	dobutamine	Adrenergic receptor agonist
4066	0	cp	BRD-A47494775	dipivefrine	Adrenergic receptor agonist
4067	0	cp	BRD-K65814004	diphenyleneiodonium	Nitric oxide synthase inhibitor
4068	0	cp	BRD-K01663662	diphenidol	Acetylcholine receptor agonist
4069	0	cp	BRD-K93441486	diphemanil	Acetylcholine receptor antagonist
4070	0	cp	BRD-A54845972	dihydroergotamine	Serotonin receptor agonist
4071	0	cp	BRD-K18518344	digitoxigenin	ATPase inhibitor
4072	0	cp	BRD-K17674993	diflorasone	Corticosteroid agonist
4073	0	cp	BRD-K71499074	diclofenamide	Carbonic anhydrase inhibitor
4074	0	cp	BRD-K31238592	devazepide	CCK receptor antagonist
4075	0	cp	BRD-A99177642	deltaline	Acetylcholine receptor antagonist
4076	0	cp	BRD-A88282067	delcorine	Antiarrhythmic
4077	0	cp	BRD-K96527333	dehydroisoandosterone	GABA receptor modulator
4078	0	cp	BRD-K61269089	daphnetin	Protein kinase inhibitor
4079	0	cp	BRD-K81272440	dantrolene	Calcium channel blocker
4080	0	cp	BRD-K42095107	daidzein	Estrogen receptor agonist
4081	0	cp	BRD-K33459542	ditolylguanidine	Sigma receptor agonist
4082	0	cp	BRD-K97158071	droperidol	Dopamine receptor antagonist
4083	0	cp	BRD-K80315159	DPPE	Histamine receptor antagonist
4084	0	cp	BRD-A44008656	doxylamine	Histamine receptor antagonist
4085	0	cp	BRD-A49160188	donepezil	Acetylcholinesterase inhibitor
4086	0	cp	BRD-K38305202	domperidone	Dopamine receptor antagonist
4087	0	cp	BRD-K01624546	docosatrienoic-acid	LTB4 inhibitor
4088	0	cp	BRD-K39965020	doconexent	PPAR receptor agonist
4089	0	cp	BRD-K85266041	DNQX	Glutamate receptor antagonist
4090	0	cp	BRD-K31699485	DMEOB	glutamate receptor modulator
4091	0	cp	BRD-K96084870	DMBI	PDGFR receptor inhibitor
4092	0	cp	BRD-K32645441	dipropyl-5ct	Serotonin receptor agonist
4093	0	cp	BRD-K22193694	dioxybenzone	Topical sunscreen agent
4094	0	cp	BRD-A69636825	diltiazem	Calcium channel blocker
4095	0	cp	BRD-K10974103	diloxanide	Protein synthesis inhibitor
4096	0	cp	BRD-K63945320	dihydrosamidin	Phospholipase inhibitor
4097	0	cp	BRD-A65076780	dihydroergocristine	Adrenergic receptor antagonist
4098	0	cp	BRD-A02713983	dihydrodeoxygedunin	Growth factor receptor activator
4099	0	cp	BRD-A94756469	digoxin	ATPase inhibitor
4100	0	cp	BRD-A93236127	digitoxin	ATPase inhibitor
4101	0	cp	BRD-K22031190	diflunisal	Prostanoid receptor antagonist
4102	0	cp	BRD-K94080537	diethyltoluamide	DEET activator of fly antenna ionotropic receptor IR40a
4103	0	cp	BRD-K45542189	diethylcarbamazine	Lipoxygenase inhibitor
4104	0	cp	BRD-K95309561	dienestrol	Estrogen receptor agonist
4105	0	cp	BRD-K81521265	dicyclohexylurea	Epoxide hydolase inhibitor
4106	0	cp	BRD-K29178788	dictamnine	Furoquinoline alkaloid
4107	0	cp	BRD-K79145749	dibenzepin	Norepinephrine reuptake inhibitor
4108	0	cp	BRD-K06014311	DH-97	Melatonin receptor antagonist
4109	0	cp	BRD-A04553218	chlorphenamine	Histamine receptor antagonist
4110	0	cp	BRD-K13819402	desoxypeganine	Acetylcholinesterase inhibitor
4111	0	cp	BRD-A75402480	desoxycorticosterone	Mineralocorticoid receptor agonist
4112	0	cp	BRD-K61401890	deguelin	NADH-ubiquinone oxidoreductase (Complex I) inhibitor
4113	0	cp	BRD-A39255369	DCPIB	Chloride channel blocker
4114	0	cp	BRD-K74430258	1,2-dichlorobenzene	Hepatotoxicant
4115	0	cp	BRD-K43389675	daunorubicin	RNA synthesis inhibitor
4116	0	cp	BRD-K10065684	dantron	Laxative
4117	0	cp	BRD-A92537424	danazol	Estrogen receptor antagonist
4118	0	cp	BRD-K26997899	SA-792574	Microtubule inhibitor
4119	0	cp	BRD-K09132007	D-4476	TGF beta receptor inhibitor
4120	0	cp	BRD-A10420615	cyclopiazonic-acid	ATPase inhibitor
4121	0	cp	BRD-A41250306	cyclopenthiazide	Thiazide diuretic
4122	0	cp	BRD-K89046952	ciclacillin	Bacterial cell wall synthesis inhibitor
4123	0	cp	BRD-A76093993	cromakalim	Potassium channel activator
4124	0	cp	BRD-K43736954	cortisone	Glucocorticoid receptor agonist
4125	0	cp	BRD-K55677650	CO-101244	Ionotropic glutamate receptor antagonist
4126	0	cp	BRD-K52989797	clomipramine	Serotonin transporter inhibitor (SERT)
4127	0	cp	BRD-K19111024	clofibric-acid	PPAR receptor agonist
4128	0	cp	BRD-K38003476	clocortolone	Glucocorticoid receptor agonist
4129	0	cp	BRD-K71430621	clobenpropit	Histamine receptor antagonist
4130	0	cp	BRD-K09255212	clioquinol	Chelating agent
4131	0	cp	BRD-K06895174	cisapride	Serotonin receptor agonist
4132	0	cp	BRD-K54142781	cirazoline	Adrenergic receptor agonist
4133	0	cp	BRD-K07220430	cinnarizine	Calcium channel blocker
4134	0	cp	BRD-K18618618	cimetidine	Histamine receptor antagonist
4135	0	cp	BRD-K28578425	cilostamide	Phosphodiesterase inhibitor
4136	0	cp	BRD-A07875874	cilnidipine	Calcium channel blocker
4137	0	cp	BRD-A90311807	cilastatin	Dehydropeptidase inhibitor
4138	0	cp	BRD-A83695761	chromanol	Potassium channel blocker
4139	0	cp	BRD-A41555725	chlortetracycline	Protein synthesis inhibitor
4140	0	cp	BRD-K50422030	clomethiazole	GABA receptor antagonist
4141	0	cp	BRD-K32828673	chelidonine	Tubulin inhibitor
4142	0	cp	BRD-K51290057	SA-792709	Retinoid receptor agonist
4143	0	cp	BRD-K02275692	cefotiam	Bacterial cell wall synthesis inhibitor
4144	0	cp	BRD-K37848908	ceforanide	Penicillin binding protein inhibitor
4145	0	cp	BRD-K71860425	CDK2-5-inhibitor	CDK inhibitor
4146	0	cp	BRD-K87932577	CDK1-5-inhibitor	CDK inhibitor
4147	0	cp	BRD-A42167015	carteolol	Adrenergic receptor antagonist
4148	0	cp	BRD-K82484965	carmoxirole	Dopamine receptor agonist
4149	0	cp	BRD-K99174507	cardiogenol-c	Cardiomyogenesis inducer
4150	0	cp	BRD-K46556543	canrenoic-acid	Mineralocorticoid receptor antagonist
4151	0	cp	BRD-A30437061	camptothecin	Topoisomerase inhibitor
4152	0	cp	BRD-K59851896	calycanthine	GABA release inhibitor
4153	0	cp	BRD-K56429665	calcipotriol	Vitamin D receptor agonist
4154	0	cp	BRD-K84709232	caffeic-acid	Lipoxygenase inhibitor
4155	0	cp	BRD-A71459254	cymarin	ATPase inhibitor
4156	0	cp	BRD-K79353516	indolophenanthridine	CALY activator
4157	0	cp	BRD-K57179821	crotamiton	Antipruritic
4158	0	cp	BRD-A18202423	CPCCOEt	Glutamate receptor antagonist
4159	0	cp	BRD-K81876028	CP-93129	Serotonin receptor agonist
4160	0	cp	BRD-K23913458	coumarin	Vitamin K antagonist
4161	0	cp	BRD-K13642330	cosmosiin	Cytochrome P450 inhibitor
4162	0	cp	BRD-A55416093	colforsin	Adenylyl cyclase activator
4163	0	cp	BRD-K54095730	CMPD-1	p38 MAPK inhibitor
4164	0	cp	BRD-K98530306	clonidine	Adrenergic receptor agonist
4165	0	cp	BRD-K53263234	CITCO	CAR agonist
4166	0	cp	BRD-K40901640	cinanserin	Serotonin receptor antagonist
4167	0	cp	BRD-K67017579	cilostazol	Phosphodiesterase inhibitor
4168	0	cp	BRD-K67680372	CI-966	GAT inhibitor
4169	0	cp	BRD-A01593789	chlormadinone	5-alpha reductase inhibitor
4170	0	cp	BRD-A26032986	zaldaride	Calmodulin antagonist
4171	0	cp	BRD-K65786282	CGP-7930	GABA receptor modulator
4172	0	cp	BRD-K31912990	CGP-71683	Neuropeptide receptor antagonist
4173	0	cp	BRD-A89672324	CGP-55845	GABA receptor antagonist
4174	0	cp	BRD-A55369275	CGP-54626	GABA receptor antagonist
4175	0	cp	BRD-K32292990	CGP-53353	EGFR inhibitor
4176	0	cp	BRD-A04668240	CGP-52432	GABA receptor antagonist
4177	0	cp	BRD-A35623999	CGP-37157	L-type calcium channel blocker
4178	0	cp	BRD-K95851186	CGP-13501	GABA receptor modulator
4179	0	cp	BRD-K64341947	CFM-1571	Guanylate cyclase activator
4180	0	cp	BRD-A08877921	cephalotaxine	Protein synthesis inhibitor
4181	0	cp	BRD-K02637541	celecoxib	Cyclooxygenase inhibitor
4182	0	cp	BRD-K10870738	CDC	Lipoxygenase inhibitor
4183	0	cp	BRD-K65503129	HSP90-inhibitor	HSP inhibitor
4184	0	cp	BRD-A29426959	carbinoxamine	Histamine receptor antagonist
4185	0	cp	BRD-K71799949	carbamazepine	Carboxamide antiepileptic
4186	0	cp	BRD-A65671304	candesartan	Angiotensin receptor antagonist
4187	0	cp	BRD-A82238138	budesonide	Glucocorticoid receptor agonist
4188	0	cp	BRD-A69960130	bromocriptine	Dopamine receptor agonist
4189	0	cp	BRD-K74913225	brinzolamide	Carbonic anhydrase inhibitor
4190	0	cp	BRD-A36471396	biperiden	Acetylcholine receptor antagonist
4191	0	cp	BRD-K18779551	bifemelane	Acetylcholine release stimulant
4192	0	cp	BRD-A02759312	betaxolol	Adrenergic receptor antagonist
4193	0	cp	BRD-K79425933	benperidol	Dopamine receptor antagonist
4194	0	cp	BRD-K04185004	oxybuprocaine	Local anesthetic
4195	0	cp	BRD-A15131297	benazepril	ACE inhibitor
4196	0	cp	BRD-K14993104	bemegride	Chemoreceptor agonist
4197	0	cp	BRD-K39111395	BCL2-inhibitor	BCL inhibitor
4198	0	cp	BRD-K15025317	BAY-11-7821	NFkB pathway inhibitor
4199	0	cp	BRD-K43468059	byssochlamic-acid	Mycotoxin
4200	0	cp	BRD-A55946879	BW-B70C	Lipoxygenase inhibitor
4201	0	cp	BRD-A22713669	BVT-948	Tyrosine phosphatase inhibitor
4202	0	cp	BRD-K08287586	butylparaben	DNA synthesis inhibitor
4203	0	cp	BRD-A16665823	butoconazole	Bacterial cell wall synthesis inhibitor
4204	0	cp	BRD-K93461745	buspirone	Serotonin receptor agonist
4205	0	cp	BRD-K38197229	bumetanide	Solute carrier family member inhibitor
4206	0	cp	BRD-K25905511	buddleoflavonoloside	Acetylcholinesterase inhibitor
4207	0	cp	BRD-K56115039	BU-226	Imidazoline receptor ligand
4208	0	cp	BRD-K55344148	BU-224	Imidazoline receptor ligand
4209	0	cp	BRD-A41995253	brucine	Glycine receptor antagonist
4210	0	cp	BRD-A68723818	brompheniramine	Histamine receptor antagonist
4211	0	cp	BRD-K17868609	BRL-54443	Serotonin receptor agonist
4212	0	cp	BRD-A37347161	BRL-52537	Opioid receptor agonist
4213	0	cp	BRD-A51829654	BRL-15572	Serotonin receptor antagonist
4214	0	cp	BRD-K45479396	BP-554	Serotonin receptor agonist
4215	0	cp	BRD-K31054881	BMY-7378	Adrenergic receptor antagonist
4216	0	cp	BRD-K32584078	BML-257	AKT inhibitor
4217	0	cp	BRD-K39120595	bithionol	Autotaxin inhibitor
4218	0	cp	BRD-A89175223	bisoprolol	Adrenergic receptor antagonist
4219	0	cp	BRD-K39987650	bisacodyl	Laxative
4220	0	cp	BRD-A29485665	bicalutamide	Androgen receptor antagonist
4221	0	cp	BRD-K49294207	BIBU-1361	EGFR inhibitor
4222	0	cp	BRD-A02180903	betamethasone	Glucocorticoid receptor agonist
4223	0	cp	BRD-K21450440	benzthiazide	Carbonic anhydrase inhibitor
4224	0	cp	BRD-K09668667	benzo(a)pyrene	Carcinogen
4225	0	cp	BRD-K70327191	benzoxiquine	Anti-infective
4226	0	cp	BRD-K87158025	benzamil	Sodium channel blocker
4227	0	cp	BRD-K29668683	BD-1063	Sigma receptor antagonist
4228	0	cp	BRD-K36864847	BD-1047	Adrenergic receptor antagonist
4229	0	cp	BRD-K17008822	BD-1008	Sigma receptor antagonist
4230	0	cp	BRD-K40742111	baeomycesic-acid	Lipoxygenase inhibitor
4231	0	cp	BRD-A16694057	bisphenol-a	PPAR receptor antagonist
4232	0	cp	BRD-A84189516	baccatin-III	Paclitaxel precursor
4233	0	cp	BRD-K04877770	FTase-inhibitor-B581	Farnesyltransferase inhibitor
4234	0	cp	BRD-K75615183	talipexole	Adrenergic receptor agonist
4235	0	cp	BRD-K97061094	azacyclonol	Histamine receptor antagonist
4236	0	cp	BRD-A66199457	asiaticoside	Antineoplastic
4237	0	cp	BRD-K34092021	arvanil	TRPV agonist
4238	0	cp	BRD-A70514680	articaine	Local anesthetic
4239	0	cp	BRD-K23922020	arecaidine	Acetylcholine receptor agonist
4240	0	cp	BRD-K63792901	arecaidine	Acetylcholine receptor agonist
4241	0	cp	BRD-K72726508	arcyriaflavin-a	CDK inhibitor
4242	0	cp	BRD-K53523901	arctigenin	MEK inhibitor
4243	0	cp	BRD-K15164005	apoptosis-activator-II	Carboxylesterase inhibitor
4244	0	cp	BRD-K55424922	anpirtoline	Serotonin receptor agonist
4245	0	cp	BRD-K88611939	aniracetam	Glutamate receptor agonist
4246	0	cp	BRD-K36638830	anabasine	Acetylcholine receptor agonist
4247	0	cp	BRD-A09062839	amylocaine	Local anesthetic
4248	0	cp	BRD-K39670393	amthamine	Histamine receptor agonist
4249	0	cp	BRD-K52397688	amperozide	Dopamine receptor antagonist
4250	0	cp	BRD-A60197193	amisulpride	Dopamine receptor antagonist
4251	0	cp	BRD-K07762753	aminopurvalanol-a	Tyrosine kinase inhibitor
4252	0	cp	BRD-K04976539	aminogenistein	SRC inhibitor
4253	0	cp	BRD-K97181089	amiloride	Sodium channel blocker
4254	0	cp	BRD-K52459643	prostaglandin-e1	Prostanoid receptor agonist
4255	0	cp	BRD-K41445866	alfaxalone	Chloride channel agonist
4256	0	cp	BRD-K51751936	alfadolone	GABA receptor agonist
4257	0	cp	BRD-K36258877	AZ-10417808	Caspase inhibitor
4258	0	cp	BRD-K78838262	austricine	Hypolipidemic
4259	0	cp	BRD-A65145453	ATPA	Glutamate receptor agonist
4260	0	cp	BRD-K46937689	phenazone	Cyclooxygenase inhibitor
4261	0	cp	BRD-A32349859	methyl-angolensate	Apoptosis inhibitor
4262	0	cp	BRD-A95513702	androsta-1,4-dien-3,17-dione	Aromatase inhibitor
4263	0	cp	BRD-A28318179	aminomethyltransferase	Nitric oxide synthase inhibitor
4264	0	cp	BRD-K02265150	amoxapine	Norepinephrine reuptake inhibitor
4265	0	cp	BRD-K23335153	AMN-082	Glutamate receptor modulator
4266	0	cp	BRD-K53737926	amitriptyline	Norepinephrine inhibitor
4267	0	cp	BRD-K17561142	amiodarone	Potassium channel blocker
4268	0	cp	BRD-K94512704	spiramide	Dopamine receptor antagonist
4269	0	cp	BRD-K43068349	AMG-9810	TRPV antagonist
4270	0	cp	BRD-A10969569	ambelline	Plant alkaloid
4271	0	cp	BRD-K70330367	amantadine	Glutamate receptor antagonist
4272	0	cp	BRD-A11813248	AM-92016	Potassium channel blocker
4273	0	cp	BRD-K63533170	AM-630	Cannabinoid receptor antagonist
4274	0	cp	BRD-K21667562	AM-404	Cyclooxygenase inhibitor
4275	0	cp	BRD-K59419204	AM-281	Cannabinoid receptor antagonist
4276	0	cp	BRD-K92000912	AM-251	Cannabinoid receptor antagonist
4277	0	cp	BRD-K53979406	ALX-5407	Glycine transporter inhibitor
4278	0	cp	BRD-K67043667	altretamine	DNA synthesis inhibitor
4279	0	cp	BRD-A27554692	altrenogest	Progestogen hormone
4280	0	cp	BRD-A56675431	altizide	Thiazide diuretic
4281	0	cp	BRD-K35498378	alrestatin	Aldose reductase inhibitor
4282	0	cp	BRD-K30020243	aliskiren	Antihypertensive
4283	0	cp	BRD-A90131694	alclometasone	Glucocorticoid receptor agonist
4284	0	cp	BRD-A14966924	alaproclate	Serotonin receptor antagonist
4285	0	cp	BRD-K33204703	AG-370	PDGFR receptor inhibitor
4286	0	cp	BRD-K76064317	tyrphostin-AG-1296	FLT3 inhibitor
4287	0	cp	BRD-K51223576	AG-99	Tyrosine kinase inhibitor
4288	0	cp	BRD-K36737713	AG-957	Protein tyrosine kinase inhibitor
4289	0	cp	BRD-K87919739	tyrphostin-AG-825	Receptor tyrosine protein kinase inhibitor
4290	0	cp	BRD-K08132273	tyrphostin	EGFR inhibitor
4291	0	cp	BRD-K14441456	tyrphostin-AG-556	EGFR inhibitor
